"Age","CortexVol","SubCortGrayVol","TotalGrayVol","SupraTentorialVol","CorticalWhiteMatterVol","X3rd.Ventricle_volume","X4th.Ventricle_volume","X5th.Ventricle_volume","Brain.Stem_volume","CC_Anterior_volume","CC_Central_volume","CC_Mid_Anterior_volume","CC_Mid_Posterior_volume","CC_Posterior_volume","CSF_volume","Accumbens.area_volume","Amygdala_volume","Caudate_volume","Cerebellum.White.Matter_volume","Cerebellum.Cortex_volume","choroid.plexus_volume","Hippocampus_volume","Inf.Lat.Vent_volume","Lateral.Ventricle_volume","non.WM.hypointensities_volume","Pallidum_volume","Putamen_volume","Thalamus.Proper_volume","VentralDC_volume","vessel_volume","WM.hypointensities_volume","Optic.Chiasm_volume","bankssts_volume","caudalanteriorcingulate_volume","caudalmiddlefrontal_volume","cuneus_volume","entorhinal_volume","frontalpole_volume","fusiform_volume","inferiorparietal_volume","inferiortemporal_volume","insula_volume","isthmuscingulate_volume","lateraloccipital_volume","lateralorbitofrontal_volume","lingual_volume","medialorbitofrontal_volume","middletemporal_volume","paracentral_volume","parahippocampal_volume","parsopercularis_volume","parsorbitalis_volume","parstriangularis_volume","pericalcarine_volume","postcentral_volume","posteriorcingulate_volume","precentral_volume","precuneus_volume","rostralanteriorcingulate_volume","rostralmiddlefrontal_volume","superiorfrontal_volume","superiorparietal_volume","superiortemporal_volume","supramarginal_volume","temporalpole_volume","transversetemporal_volume","bankssts_thickness","caudalanteriorcingulate_thickness","caudalmiddlefrontal_thickness","cuneus_thickness","entorhinal_thickness","frontalpole_thickness","fusiform_thickness","inferiorparietal_thickness","inferiortemporal_thickness","insula_thickness","isthmuscingulate_thickness","lateraloccipital_thickness","lateralorbitofrontal_thickness","lingual_thickness","medialorbitofrontal_thickness","middletemporal_thickness","paracentral_thickness","parahippocampal_thickness","parsopercularis_thickness","parsorbitalis_thickness","parstriangularis_thickness","pericalcarine_thickness","postcentral_thickness","posteriorcingulate_thickness","precentral_thickness","precuneus_thickness","rostralanteriorcingulate_thickness","rostralmiddlefrontal_thickness","superiorfrontal_thickness","superiorparietal_thickness","superiortemporal_thickness","supramarginal_thickness","temporalpole_thickness","transversetemporal_thickness"
45,449437.046765952,66377.5427904841,606953.770881722,988210.390201903,462846.996477983,890.242291279323,1605.62758614081,3.04338250198114,20966.6537425152,870.298333522531,447.027176266099,457.997075538534,428.999166871788,956.097984887706,1053.94391891731,1263.1772277548,3405.74292311945,7233.38807768457,30751.9704703707,98697.932535094,3045.81212514738,8673.59012549225,524.813763454211,14649.8892280006,29.25570606192,2966.74280702219,11120.0085736395,14519.4890499676,7547.44476722704,182.673398912683,1774.13998801881,223.091074376763,4877.81432972169,3982.91794588501,11902.3452007409,5907.07949965347,3409.75851278839,1759.87003341561,19546.9955207372,26433.9838530295,20694.1177336056,12896.3898640604,5001.22715877948,22749.2918670205,14060.9057550077,13305.1712438326,9243.29675234482,21935.8043168496,7142.98418145521,4464.90960148872,8437.07564140771,4585.0167650516,7307.41329226646,4226.08884861015,18192.1071034687,6272.42715628308,25538.8376758641,18915.9221971303,4743.43592695528,29288.1464059618,41706.7421864864,25223.5475648717,22730.4151383063,20219.2690049008,4541.39158134425,2078.343930712,2.51100736084815,2.5587071337375,2.46304399175111,1.84074977134903,3.49299585931168,2.67280441753557,2.7191301646018,2.41545368117859,2.79172966286718,2.98247388908851,2.47767844495029,2.22506438952994,2.52301298804925,2.01553169868589,2.28221299379967,2.84724754093198,2.34841184878842,2.76099341142284,2.51150552993113,2.61655562903631,2.36111399085759,1.57356073100096,2.0436027184693,2.47472633286438,2.4932173197054,2.33585056141322,2.74383521257197,2.23959731715335,2.6159393163841,2.14413016694886,2.7738133061758,2.51549343217381,3.65020705734296,2.36457274384683
46,448021.397606736,66690.6875139456,605133.42089765,986737.042210097,462900.860424013,899.47046186606,1604.45425509817,3.04204640339211,20962.6974619348,869.210982150523,445.574611592675,457.113779856899,427.767126167506,957.276467336936,1057.11718125917,1256.52360348862,3393.45160638019,7213.16070957468,30703.1741184792,98389.7922429748,3048.55351794204,8653.48330389021,530.874770014416,14849.2886475671,29.8992905996566,2960.30623609025,11072.4119572328,14478.8617800702,7529.56438070748,184.318597620727,1790.8839885549,224.630842910246,4861.59839649674,3961.52758829717,11862.5799000844,5893.22466115453,3411.66133478972,1754.98915045396,19458.9725672433,26345.0510187616,20595.285052113,12878.4044401862,4989.46456507777,22685.2477960686,14009.9669782981,13255.3790455443,9225.14794702747,21828.9054573434,7129.49710923415,4446.75504257004,8397.18955776984,4565.05703397504,7271.07306608397,4222.20047975896,18178.8093855503,6245.04162338036,25479.1872495266,18866.958757058,4723.98583951857,29184.0089385353,41586.7731721448,25181.1188768276,22642.3014000968,20148.0110526511,4545.66567498189,2074.99856385987,2.50455808570979,2.55423937900101,2.46052912062584,1.83877418253326,3.4919019443936,2.66990341585963,2.71276964005765,2.4122758237988,2.78475125956677,2.9747692690873,2.47098192326797,2.22201336104475,2.51756794024017,2.01086646637694,2.27818515326242,2.83939628675428,2.34538935358577,2.75537667756943,2.50657296231339,2.61216421701955,2.35541246274551,1.57149425206849,2.04223949286778,2.46950411424378,2.48979575815223,2.33212684263225,2.73876668568136,2.23778517969751,2.61187832393482,2.14251488275667,2.76631229453483,2.51072041466284,3.64964127016704,2.36128654924988
47,446616.618249425,66948.2602077713,603310.806022661,985174.154849351,462830.714381558,909.25764764558,1604.31186819348,3.04432937969802,20956.5756197032,867.969573857697,444.064996344148,456.047646064023,426.435976190307,958.356641312999,1060.52936041054,1249.55053180444,3380.71120691066,7192.60569770844,30649.6001828933,98084.491810456,3052.2331139012,8631.96882600084,537.142678076569,15066.4920265443,30.5833730794322,2953.5945801203,11023.2366619655,14435.5033752477,7510.99539369954,185.889102668169,1809.18621775078,226.186093251903,4845.16799083365,3941.27645911477,11822.2427593252,5878.84442271919,3413.41975111617,1750.25384145703,19374.8227006876,26254.0521605056,20499.8187623114,12860.2404749765,4977.71099342125,22619.9253652886,13959.1199943091,13206.0785229992,9207.38131792847,21724.5492655961,7114.60805781403,4429.1098112738,8358.13892579205,4545.77892183301,7235.91360722392,4218.05434615776,18162.6608360069,6218.16786199432,25419.913431039,18817.4738640714,4704.73297059033,29081.4785032805,41463.2354957143,25138.6892978167,22554.827078251,20077.07086402,4550.05698583001,2071.43393980756,2.4984067334411,2.55020606505248,2.45817417278363,1.83679728372557,3.49085065399897,2.66723202369308,2.70685484445973,2.40922102180412,2.77817725144914,2.96743233435823,2.46436322970974,2.219043602017,2.51242174443929,2.00636390838772,2.27446017696808,2.83198853532585,2.34250999855564,2.75012867271024,2.50179924695196,2.60813525917534,2.35001285988149,1.56947163377574,2.04090081597427,2.46447171341006,2.48642199627407,2.32856234305095,2.73414017607588,2.23619588732769,2.60810996903077,2.14103994114973,2.7590557306695,2.50610983108079,3.64910462116598,2.35824162290322
48,445225.42791226,67134.291487769,601485.255851431,983498.831370504,462605.168570895,919.678745554727,1605.51603960185,3.05161825217119,20947.7946064545,866.547953879466,442.492778980181,454.760793247794,424.985736611453,959.32582399619,1064.18373635296,1242.12785852458,3367.42647871879,7171.52608861291,30590.5375236127,97783.0894185031,3057.19808828624,8608.74660342885,543.594101110809,15305.5379277101,31.3171028100519,2946.47205274965,10972.0423153182,14388.819556379,7491.57980822907,187.356791636982,1829.22860015664,227.764614184228,4828.41318659202,3922.47600517625,11781.3191219413,5863.77327424779,3415.14267607278,1745.65009742858,19295.978116207,26160.5661535,20409.0256931061,12841.9540340547,4965.90935551554,22553.165483011,13908.327469242,13157.2364860732,9190.00273586817,21623.2885703716,7097.84145636085,4412.22952771802,8320.19980811491,4527.37347464247,7202.38606322098,4213.5317866834,18142.5433225932,6191.76465643093,25361.1733580567,18767.2406032244,4685.73794248144,28980.75156621,41334.7613666902,25096.0612866155,22468.3033110079,20006.5022299429,4554.65928251859,2067.54807137795,2.49264846889006,2.5466966420449,2.45602388207355,1.83481702992298,3.48988411489159,2.66480518482665,2.70153771479433,2.40634438109937,2.77215284015672,2.96059269091398,2.45784950710315,2.21620618515596,2.50763252470387,2.00207699489242,2.27109341527075,2.82516388703115,2.33981834997601,2.74535872870873,2.49721343212185,2.60455892436378,2.34500147417124,1.56750871730964,2.03959194021973,2.45967287529128,2.48311853390839,2.32520100605794,2.73003388125889,2.2348798802593,2.60470554155804,2.13975545862745,2.75212654410097,2.50170523625045,3.64860369582948,2.35550469123072
49,443850.545813482,67232.8119697464,599656.099978633,981688.175024393,462192.8332123,930.808652530343,1608.38238349837,3.06529984208394,20935.8608128231,864.919967451245,440.852407960441,453.2153404961,423.3964271022,960.17133256681,1068.08358906798,1234.12542947133,3353.50217581251,7149.72492881519,30525.2750006366,97486.6432480813,3063.79561635859,8583.51654777897,550.205652587273,15570.4649138423,32.109629100321,2938.80286761559,10918.3885447711,14338.216044343,7471.15962632193,188.693542109133,1851.19306032265,229.374194489714,4811.22405763147,3905.43767332007,11739.7943314106,5847.84570564066,3416.93902396462,1741.16390937237,19223.8710089383,26064.1718729834,20324.2126734024,12823.6011830441,4954.00256306624,22484.8090575661,13857.5520692985,13108.819744642,9173.01807166686,21525.6762004343,7078.72173404059,4396.3698120207,8283.648267379,4510.03173842035,7170.94158160979,4208.51414021269,18117.3387130636,6165.79079099619,25303.1241682351,18716.0320595715,4667.06137750278,28882.024593336,41199.9829945677,25053.0373020008,22383.0412366063,19936.3589413552,4559.56633367762,2063.23897139391,2.48737845690462,2.54380056013128,2.45412298234468,1.83283137612253,3.48904445383526,2.66263784305107,2.69697018804776,2.40370100758939,2.76682322733196,2.95437994476725,2.45146789827576,2.2135521831709,2.50325840509112,1.99805869606523,2.26814021852451,2.81906194225464,2.33735897412487,2.74117617742835,2.49284456609806,2.60152538144496,2.34046459752043,1.56562134385712,2.03831811803514,2.45515134481545,2.47990787089268,2.32208677504185,2.72652599873375,2.23388759870777,2.60173633140274,2.13871155168927,2.74560766435039,2.49755018499458,3.64814507964725,2.35314248065627
50,442494.691171334,67227.852269511,597822.667998943,979719.289061855,461562.318526051,942.722265509271,1613.22651405817,3.0867609707086,20920.280629443,863.059459808447,439.138331744592,451.373406896831,421.648067333809,960.880484205155,1072.23219853713,1225.413090467,3338.84305219977,7127.00526484235,30453.1014739646,97196.211480156,3072.37287337965,8555.97857065591,556.953945976099,15865.311547719,32.9701012590449,2930.45123835543,10861.8349778047,14283.0985600183,7449.57685000397,189.871231666595,1875.26152279899,231.022622950854,4793.49067781161,3890.47291038467,11697.6537312108,5830.89620679815,3418.91770909672,1736.78126829214,19159.9335740181,25964.4481941945,20246.6865321053,12805.2379875681,4941.93352777898,22414.6969972846,13806.7564606801,13060.7951085812,9156.43319614488,21432.2649845484,7056.77332001924,4381.78628429985,8248.76036622487,4493.94475918361,7142.03130992502,4202.88274562246,18085.9288751726,6140.20504999607,25245.9229992296,18663.6213181666,4648.76389796523,28785.4940506711,41057.5325888418,25009.4198027491,22299.3519932851,19866.6947891922,4564.87190793709,2058.40465267832,2.48269186233274,2.54160726946462,2.45251620744609,1.83083827732122,3.48837379759377,2.6607449421571,2.69330420120631,2.40134600717901,2.76233361461729,2.94892370193071,2.44524554605513,2.21113266877108,2.49935750965828,1.99436198208033,2.26565593708345,2.81382230138076,2.3351764372802,2.73769035073255,2.48872169715562,2.59912479927899,2.33648852183476,1.56382535460512,2.03708460185147,2.45095086691061,2.47681250706439,2.3192635933913,2.72369472600382,2.23326948288849,2.59927362845094,2.1379583368346,2.73958202093891,2.49368823213596,3.64773535810901,2.35122171760375
51,441160.583204055,67103.4430028705,595984.289507036,977569.276733729,460682.234732423,955.494481428353,1620.36404545635,3.11738845931749,20900.5604469487,860.940276186486,437.344998792299,449.197111537875,419.720676977539,961.440596091523,1076.63284474196,1215.8606873339,3323.35386188849,7103.17014322149,30373.305803596,96912.8522956925,3083.27703461083,8525.83258366438,563.815594747426,16194.1163921178,33.9076685950287,2921.28137860646,10801.9412418994,14222.8728242839,7426.67348130104,190.861737891337,1901.61591213583,232.717688350143,4775.10312099206,3877.89316320852,11654.88266482,5812.7592676206,3421.18764577413,1732.48816519165,19105.5980065833,25860.9739923716,20177.7540981202,12786.9205132501,4929.64516135937,22342.6702104969,13755.9033095883,13013.1293877665,9140.25398012252,21343.607751478,7031.52064346278,4368.73456467347,8215.81216729308,4479.30358294918,7116.10639570133,4196.51894178955,18047.1956766749,6114.96621773657,25189.7269886955,18609.7814640639,4630.90612617966,28691.3564042276,40906.0423590078,24965.0112476371,22217.5467192834,19797.5635643894,4570.669773927,2052.94312805405,2.47868385002239,2.54020622019792,2.45124829122686,1.82883568851609,3.48791427293092,2.65914142593546,2.69069169125629,2.39933448577306,2.75882920365516,2.94435356841706,2.43920959326882,2.20899871466578,2.49598796246258,1.99103982311192,2.26369592130166,2.80958456479398,2.33331530571997,2.73501058048478,2.48487387356953,2.59744734672597,2.3331595390199,1.56213659074054,2.03589664409971,2.4471151865048,2.473854942261,2.31677540449492,2.72161826057245,2.23307597301688,2.59738872258873,2.13754593056289,2.73413254338768,2.49016293249734,3.64738111670445,2.34980912849705
52,439851.373331748,66845.1028671034,594141.127819147,975217.675957743,459523.890471853,969.185366277018,1630.0868620974,3.15849393372416,20876.2416261558,858.538655107544,435.468746764549,446.653276154717,417.597221889253,961.839639731112,1081.28345197689,1205.34612628973,3306.94686268503,7078.03437412968,30285.2546161279,96637.6310036774,3096.82623516359,8492.81126270974,570.757174887465,16560.4372581009,34.9304901997697,2911.16252803036,10738.3041123893,14156.9992407254,7402.30116585854,191.638633261214,1930.40955649561,234.466119513608,4755.95897999505,3867.98362729532,11611.4993859782,5793.27110192409,3423.87334945257,1728.27104676576,19062.2241985937,25753.4248658093,20118.6898671899,12768.747487064,4917.08837237615,22268.5989658308,13704.9947433602,12965.7632789893,9124.50206844308,21260.2442665,7002.53104378434,4357.46584449658,8185.0960151936,4466.29575536954,7093.61783109268,4189.29827384793,18000.0942470343,6090.02744379626,25134.7354257917,18554.3108021386,4613.55438187819,28599.8217232323,40744.320895865,24919.6194403273,22137.9549376845,19729.0348452881,4577.05873459502,2046.7575228691,2.47544311154303,2.5396802836555,2.45036120363664,1.82682078854926,3.48771042514001,2.65784088674221,2.68927654999087,2.39772103090407,2.75644913723818,2.94079485001145,2.43338704319266,2.20720074263398,2.4932034320408,1.98814105669673,2.26231210516026,2.80648068610105,2.33181898127542,2.73324074850186,2.48132880662951,2.5965766601973,2.33055921787357,1.56056807087338,2.0347604006555,2.44368652445187,2.4710594512204,2.31466373799138,2.72036913824145,2.23335318766708,2.59614800347184,2.13752278520189,2.72933860423756,2.48701655497293,3.64709135329012,2.34896716254863
53,438599.227514681,66558.869142491,592354.456660903,972841.462745784,458281.396734734,982.723161192485,1640.66138428112,3.20469117709089,20849.7573220651,856.018724502544,433.646606967083,444.083284144688,415.490204367497,962.111521108611,1085.7779644903,1194.44309909167,3290.17135824991,7052.52613911461,30194.5065426357,96371.260734524,3110.95408466585,8459.26874103925,577.075728948622,16929.7323201804,35.968773008378,2900.4569290214,10673.7226394775,14089.4512722708,7377.1529245027,192.328236970423,1959.93247716265,236.182002075948,4736.59492104613,3858.83950237258,11569.9886729747,5772.46439128013,3428.2030387481,1724.15377293614,19024.6672618739,25649.0644604932,20067.3861818456,12753.9781369926,4904.78691409903,22194.4732136453,13657.0389120598,12916.657034667,9110.33619759877,21181.2110827517,6973.03723029734,4347.68278103385,8157.89748992001,4454.70316066296,7074.61770175115,4180.69076384826,17949.7655013062,6064.94948843566,25084.0762078796,18498.9578560715,4597.17760485078,28511.8540506492,40585.5446152834,24873.2683699131,22061.9922178972,19662.4025139943,4584.38041778103,2040.18769564644,2.47249056317704,2.53955779169314,2.4496431855629,1.82471655307564,3.48792656360054,2.65672860640105,2.68847000780884,2.39645956211289,2.75476075235389,2.93794947676587,2.42777745827735,2.20568417121259,2.49067593423473,1.98535599404478,2.26126021762235,2.80394959207839,2.3305989310954,2.73197111647069,2.47798696805067,2.59602136927312,2.32834441440056,1.55890154606956,2.03372387539399,2.44056406180861,2.46855258343425,2.3127418966776,2.71954556899475,2.23377545689977,2.59518206624814,2.13775643472374,2.72493723278921,2.48414413446497,3.64701134297844,2.34835907722279
54,437401.337713097,66295.6445050676,590634.360293542,970528.21809699,457062.370245487,995.805067286312,1650.90523504311,3.25145577835421,20822.4336545098,853.437130814275,431.906638884724,441.634330522852,413.474245403426,962.243556101785,1090.00301475273,1183.56272104441,3273.39144892898,7027.64633123569,30103.4025225789,96111.2479835197,3124.5669924863,8426.24359091114,582.894157643114,17287.918856869,36.9965188825279,2889.61270404609,10610.2327297797,14022.4433762908,7351.75551796023,193.043072715035,1990.96735646798,237.797172285483,4717.36437599915,3849.32626141339,11530.9864222809,5750.48791873144,3434.32092970308,1720.14492545915,18988.406580578,25550.7956153082,20020.5162055791,12743.3583752915,4892.73139864618,22120.3777113397,13612.9806963334,12865.1640124565,9097.88607432609,21104.6193120594,6945.28388060729,4338.6510843335,8133.86866341558,4444.0506078751,7057.94082474328,4170.58278360248,17899.4349247634,6039.70437802638,25037.7794000997,18444.2444819599,4581.84746005693,28426.8125378539,40436.6171145969,24825.0979835432,21989.1173594789,19598.2035931574,4592.26788064729,2033.45586244388,2.46944921856175,2.5395420491663,2.44889027862007,1.82243880507177,3.48839643651959,2.65568023475404,2.68772466829142,2.39533741780709,2.75329911026396,2.93544094143189,2.42233447951431,2.20425301205222,2.48817670543672,1.98245263142768,2.26036078425467,2.80148014429555,2.32949064575046,2.7307652235308,2.47473834787728,2.5953866705146,2.32621340776986,1.5570148959592,2.03270244137551,2.43764137818798,2.46626383077384,2.31080896881184,2.71890554851548,2.23410827294854,2.59417982274707,2.13803000640441,2.72062545072871,2.4813519430667,3.64700988579955,2.34763950070616
55,436227.389487533,66024.3566300162,588941.036698578,968231.560999975,455828.407443493,1008.98808449102,1660.87929401059,3.29803043639226,20793.7071012558,850.715012102137,430.165229865949,439.190661585218,411.456066358833,962.182657602564,1094.15864802511,1172.69861245966,3256.57596795655,7003.84698306208,30009.933916721,95854.1327731621,3138.15100655755,8392.94965845414,588.97682798764,17647.9138081837,38.0436643009752,2878.85416365723,10547.94347891,13955.2297374261,7326.14171632745,193.811851795406,2026.15165474693,239.297660162903,4698.22516774877,3839.71604236996,11493.1928184269,5727.43059639066,3441.4131409893,1716.22829620148,18952.5038965282,25456.0413718794,19976.0629080665,12735.1021219955,4880.42572235766,22044.6204342133,13571.4739162351,12812.1590727149,9086.32575378453,21029.0248546607,6919.26920377761,4329.76323033422,8111.56376867943,4433.98031209705,7042.19208178982,4159.21919872204,17848.447986191,6014.61403050594,24993.2534949379,18389.2462431779,4567.28544855415,28343.0922899323,40294.7766886462,24773.8200161833,21917.5276364981,19536.0718876042,4599.97505040479,2026.51659953598,2.46627182902884,2.53968536158129,2.4480323331623,1.81993912154774,3.48877357409933,2.65463422662081,2.68688626726381,2.39413426307752,2.75188297097545,2.93308326148099,2.41700947234156,2.20271485714325,2.48570958348773,1.97941191302039,2.25961048290499,2.79893693689574,2.32837053358647,2.72944225152239,2.47153488385184,2.5946092517748,2.32409861532413,1.55493984165887,2.03154236685561,2.43488390713579,2.46399930663293,2.30877679924255,2.71850921541218,2.23434175026521,2.59307609482487,2.13818981954893,2.71626272461868,2.47849049172188,3.64678640574677,2.34666609713826
56,435047.068398522,65713.9331925197,587234.683857524,965905.110443354,454541.104768132,1022.82921273914,1670.64444081081,3.34365785008318,20763.0141400688,847.77350642553,428.338767259238,436.636523627793,409.34238859551,961.875738502883,1098.44490956838,1161.84439364909,3239.69374856694,6981.5801271629,29912.0920858253,95596.4551259482,3152.19217481223,8358.60078979699,596.088106998902,18022.6341141416,39.1401457424761,2868.40561840762,10486.9639824826,13887.064540317,7300.34428970069,194.663285511894,2068.12283233481,240.669495728895,4679.13511918964,3830.28098319448,11455.3080459428,5703.38133637045,3448.66579127855,1712.38767702984,18916.0209515465,25362.2247718317,19932.0092589842,12727.4232971391,4867.37378157351,21965.5093575655,13531.1723918191,12758.5170757989,9074.8292911336,20952.9836107934,6894.99140887176,4320.41169497469,8089.53703871063,4424.1344884199,7025.97635461153,4146.8448748184,17796.1501543742,5990.00036381187,24947.9069848798,18333.0387031,4553.21307139996,28259.0884119699,40157.2616322722,24718.1462027993,21845.4203230232,19475.6412021618,4606.7558542645,2019.3244831973,2.46291114590999,2.54004003444442,2.44699919954378,1.81716907951359,3.48871150654191,2.65352903682099,2.68580054055121,2.39262976301499,2.7503310944954,2.93069045438466,2.41175380219709,2.20087729847606,2.48327840622872,1.97621478299786,2.25900599142108,2.79618456402218,2.32711500294928,2.72782138228565,2.46832851371683,2.59362580090679,2.32193245440605,1.55270810428518,2.03008992008981,2.43225708219783,2.46156512440531,2.30655723281813,2.71841670829339,2.23446600330163,2.59180570433777,2.13808219346233,2.71170852102172,2.47541029137428,3.64604032681345,2.3452965306586
57,433830.0600066,65333.3018677609,585475.499751895,963502.485415739,453162.058658785,1037.88545196319,1680.26155507102,3.38758071830511,20729.7912487148,844.533751843854,426.34363841307,433.856162946586,407.039933475248,961.269711694673,1103.06184464349,1150.99368492438,3222.71362399445,6961.2977961073,29807.8683906552,95334.7550643756,3167.17654518293,8322.41083106844,604.992361693599,18424.9967147596,40.3158996857865,2858.49137885005,10427.4033361116,13817.201969604,7274.3960081763,195.626085164856,2119.51834956696,241.898709004148,4660.05205321643,3821.29322183914,11416.0322893587,5678.42905078345,3455.26499924262,1708.60685981092,18878.0194874549,25266.7688567901,19886.3382280082,12718.5358207572,4853.0794726338,21881.3524566957,13490.7299431395,12705.1128820655,9062.57074153279,20875.0514806949,6872.44870495317,4309.9889541936,8066.34270650831,4414.15535193475,7007.89852492918,4133.70467750301,17741.8868980984,5966.18529588171,24899.1483624112,18274.6974251003,4539.35182965191,28173.1960090525,40021.3102403158,24656.7882783567,21770.9926931228,19416.5453416572,4611.86421943741,2011.83408970239,2.45931992053689,2.540658373262,2.44572072811864,1.81408025597939,3.48786376404951,2.65230312017422,2.68431322397882,2.39060358271036,2.7484622408309,2.92807653761439,2.40651883451888,2.19854792804104,2.48088701150066,1.97284218553503,2.25854398765072,2.7930876198181,2.32560046218474,2.72572179766078,2.46507117521474,2.59237300576366,2.31964734235829,1.55035140495472,2.02819136933368,2.4297263369199,2.45876739748474,2.30406211438702,2.71868816576765,2.23447114650963,2.59030347314201,2.13755344744961,2.70682230650047,2.47196185296765,3.64447107299293,2.34338846540669
58,432546.0498723,64851.3903309227,583623.682363205,960977.304905746,451652.86555483,1054.7138020957,1689.79151641845,3.42904173993619,20693.4749049594,840.91688641651,424.096230675925,430.733825837605,404.455422359841,960.311490069867,1108.20949851135,1140.14010659722,3205.6044274734,6943.45202246442,29695.2541919741,95065.5726109416,3183.59016560227,8283.59362839722,616.453959088433,18867.9185500549,41.6008626096626,2849.33575553731,10369.3706354112,13744.8962099277,7248.3296418506,196.728962054647,2182.97566677869,242.97133000935,4640.93379272379,3813.02489625615,11374.0657332046,5652.66265174233,3460.39688355329,1704.86963641143,18837.5612460756,25167.0966683798,19837.0327848149,12706.6536128844,4837.04669187856,21790.4577069033,13448.8003902503,12652.8213518717,9048.72416014162,20793.7843646031,6851.63930108528,4297.88748392963,8040.53500507154,4403.68511773269,6986.56347446351,4120.04347238733,17685.0036861485,5943.49074465298,24844.3861200177,18213.2979725532,4525.42322436749,28083.8101862657,39884.1608076176,24588.4579778214,21692.4420208654,19358.4181109172,4614.5540731345,2003.99999532584,2.45545090424123,2.54159268354034,2.44412676924107,1.81062422795521,3.48588387682429,2.65089493150013,2.68227005337184,2.38783538725445,2.746095169989,2.92505552864166,2.40125593474493,2.19553433782857,2.47853923714452,1.96927506480687,2.25822114944168,2.78951069842671,2.32370331963872,2.72296267948797,2.46171480608804,2.59078755419846,2.3171756965235,1.54790146478409,2.02569298284275,2.42725710484779,2.45541223926501,2.30120328879765,2.7193837264435,2.23434729434104,2.58850422309383,2.1364499008158,2.70146354761753,2.46799568744577,3.64177806827856,2.34079956552204
59,431164.723556158,64237.1262571881,581639.429672967,958283.187901988,449975.12189565,1073.87126306918,1699.29520448035,3.46728361385457,20653.5015865687,836.844048202899,421.512931396281,427.153758596858,401.495576611079,958.947986520398,1114.0879164329,1129.2772789793,3188.33499223809,6928.49483880338,29572.2408505454,94785.4477881435,3201.91908400287,8241.36302791208,631.237266200105,19364.3165600443,43.0249709928604,2841.16305902222,10312.9749759954,13669.4014459286,7222.17796081992,198.000627481627,2261.13224430533,243.873388765191,4621.73816060638,3805.7481443977,11328.1085620107,5626.17105135971,3463.24756288235,1701.15979869806,18793.7079692306,25060.6312482256,19782.0758990803,12689.9905935555,4818.77933564786,21691.1330834875,13404.0375532056,12602.5173455744,9032.46360211957,20707.7381627555,6832.56140633153,4283.49976012146,8010.66816739942,4392.36600090481,6960.57608493529,4106.10612508282,17624.84598731,5922.23862806322,24781.028750185,18147.9159088329,4511.14875660425,27989.3260486953,39743.0516290186,24511.8670361592,21607.9655803194,19300.8933147689,4614.07934256676,1995.77677634219,2.4512568483547,2.54289527078574,2.44214717326523,1.8067525724511,3.48242537506842,2.64924292561833,2.67951676455546,2.38410484173811,2.74304864197676,2.92144144493797,2.39591646831324,2.19164411982903,2.47623892100128,1.96549436498832,2.25803415464175,2.78531839399124,2.32129998365707,2.71936320960741,2.45821134407922,2.58880613406429,2.31444993424437,1.54539000488988,2.02244102887257,2.42481481952729,2.4513057631399,2.29789260089843,2.72056352892948,2.23408456124771,2.58634277604945,2.13461787286592,2.69549171093553,2.4633623057524,3.63766073666367,2.33738749514416
60,429655.766618708,63459.4373217398,579482.939662696,955373.75339308,448090.424120624,1095.91483481618,1708.83349888395,3.50154903893838,20609.3077713082,832.236375262421,418.510127922618,423.000207520353,398.067117590756,957.1261139382,1120.89714366909,1118.39882238228,3170.87415152284,6916.87827769334,29436.8197271324,94490.9206184787,3222.64934831733,8194.93287574175,650.106650045314,19927.1076847451,44.6181613141359,2834.19759985755,10258.3254534783,13589.971862247,7195.97373518061,199.469792746151,2356.62554248221,244.590915292358,4602.42297975887,3799.73510421599,11276.860960307,5599.04316174826,3463.00315590159,1697.46113853752,18745.521398742,24944.7956379526,19719.4505404808,12666.7606828052,4797.78130028174,21581.6865617479,13355.0952520597,12555.0757235304,9012.96312262615,20615.4687753898,6815.21322975535,4266.21825870778,7975.29642649106,4379.84021654222,6928.54123806528,4092.13750120092,17560.759270368,5902.75086404997,24706.4847453989,18077.6267973137,4496.24992741971,27888.1387014269,39595.2209993596,24425.7271883357,21515.7606455534,19243.6047580392,4609.69395494515,1987.119009026,2.44669050420898,2.54461844050452,2.43971179054527,1.80241686647713,3.47714178898406,2.64728555734848,2.67589909335488,2.37919161125216,2.73914141680124,2.91704830397479,2.39045180066181,2.18668486603281,2.47398990091189,1.96148103025433,2.25797968109869,2.7803753006549,2.31826686258565,2.71474256985931,2.45451272693077,2.5863654332142,2.31140247286357,1.54284874638869,2.01828177567869,2.42236491450421,2.44625408250317,2.29404189553781,2.72228771183413,2.23367306168146,2.58375395386512,2.13190368290499,2.68876626301708,2.45791221883129,3.6318185021416,2.33300991841256
